author,pseudonymLabel,birthDate,deathDate,spouseLabel,citizenshipLabel,genreLabel
http://www.wikidata.org/entity/Q28020353,,1934-12-14T00:00:00Z,,Джеймс Блиш,США,научная фантастика
http://www.wikidata.org/entity/Q67875053,,,,,Румыния,научная фантастика
http://www.wikidata.org/entity/Q79402912,,1940-03-13T00:00:00Z,,,Румыния,научная фантастика
http://www.wikidata.org/entity/Q456245,,1912-01-19T00:00:00Z,1980-12-06T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,научная фантастика
http://www.wikidata.org/entity/Q963799,,1945-07-26T00:00:00Z,,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q18603867,Vladimír Černý,1910-09-02T00:00:00Z,1978-03-31T00:00:00Z,,Чехословакия,научная фантастика
http://www.wikidata.org/entity/Q18603867,Vladimír Dvorecký,1910-09-02T00:00:00Z,1978-03-31T00:00:00Z,,Чехословакия,научная фантастика
http://www.wikidata.org/entity/Q4085972,The Original Cyberpunk,1955-01-01T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q2742746,Vladimir Colin,1921-05-01T00:00:00Z,1991-12-06T00:00:00Z,Nina Cassian,Румыния,научная фантастика
http://www.wikidata.org/entity/Q2742746,Ștefan Colin,1921-05-01T00:00:00Z,1991-12-06T00:00:00Z,Nina Cassian,Румыния,научная фантастика
http://www.wikidata.org/entity/Q3187871,,1933-02-12T00:00:00Z,,Роберт Коулсон,США,научная фантастика
http://www.wikidata.org/entity/Q6317823,,1938-07-10T00:00:00Z,2016-03-22T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q42511,H. G. Wells,1866-09-21T00:00:00Z,1946-08-13T00:00:00Z,Catherine Wells,Соединённое королевство Великобритании и Ирландии,фэнтези
http://www.wikidata.org/entity/Q42511,Reginald Bliss,1866-09-21T00:00:00Z,1946-08-13T00:00:00Z,Catherine Wells,Соединённое королевство Великобритании и Ирландии,фэнтези
http://www.wikidata.org/entity/Q42511,Septimus Browne,1866-09-21T00:00:00Z,1946-08-13T00:00:00Z,Catherine Wells,Соединённое королевство Великобритании и Ирландии,фэнтези
http://www.wikidata.org/entity/Q42511,Sosthenes Smith,1866-09-21T00:00:00Z,1946-08-13T00:00:00Z,Catherine Wells,Соединённое королевство Великобритании и Ирландии,фэнтези
http://www.wikidata.org/entity/Q2714592,,1900-09-01T00:00:00Z,1991-07-22T00:00:00Z,,Франция,научная фантастика
http://www.wikidata.org/entity/Q71309,,1920-06-13T00:00:00Z,2005-01-15T00:00:00Z,,Германия,научная фантастика
http://www.wikidata.org/entity/Q27686721,,1935-08-04T00:00:00Z,2018-04-02T00:00:00Z,,,научная фантастика
http://www.wikidata.org/entity/Q3166026,,,,,,научная фантастика
http://www.wikidata.org/entity/Q12262826,,1947-04-12T00:00:00Z,2016-10-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q1414834,,1923-10-14T00:00:00Z,1995-02-16T00:00:00Z,,Румыния,научная фантастика
http://www.wikidata.org/entity/Q60851,,1914-02-04T00:00:00Z,1980-02-21T00:00:00Z,Gisela Andersch,Германия,научная фантастика
http://www.wikidata.org/entity/Q3195779,,1950-11-29T00:00:00Z,2012-11-07T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q1176217,Darryl R. Groupe,1925-08-07T00:00:00Z,2000-05-29T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q104839624,,1920-02-18T00:00:00Z,1985-12-05T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q42511,H. G. Wells,1866-09-21T00:00:00Z,1946-08-13T00:00:00Z,Isabel Mary Wells,Великобритания,фэнтези
http://www.wikidata.org/entity/Q42511,Reginald Bliss,1866-09-21T00:00:00Z,1946-08-13T00:00:00Z,Isabel Mary Wells,Великобритания,фэнтези
http://www.wikidata.org/entity/Q42511,Septimus Browne,1866-09-21T00:00:00Z,1946-08-13T00:00:00Z,Isabel Mary Wells,Великобритания,фэнтези
http://www.wikidata.org/entity/Q42511,Sosthenes Smith,1866-09-21T00:00:00Z,1946-08-13T00:00:00Z,Isabel Mary Wells,Великобритания,фэнтези
http://www.wikidata.org/entity/Q62435,Kuno Küfer,1863-01-08T00:00:00Z,1915-10-15T00:00:00Z,,Королевство Пруссия,научная фантастика
http://www.wikidata.org/entity/Q325428,,1893-07-07T00:00:00Z,1981-12-29T00:00:00Z,Bela Krleža,Венгрия,фэнтези
http://www.wikidata.org/entity/Q2742746,Vladimir Colin,1921-05-01T00:00:00Z,1991-12-06T00:00:00Z,Marcela Cordescu,Румыния,научная фантастика
http://www.wikidata.org/entity/Q2742746,Ștefan Colin,1921-05-01T00:00:00Z,1991-12-06T00:00:00Z,Marcela Cordescu,Румыния,научная фантастика
http://www.wikidata.org/entity/Q73006173,,,2004-03-09T00:00:00Z,,,научная фантастика
http://www.wikidata.org/entity/Q34981,Paul French,1920-01-02T00:00:00Z,1992-04-06T00:00:00Z,Gertrude Asimov,США,фэнтези
http://www.wikidata.org/entity/Q62819672,,1938-01-01T00:00:00Z,,,,фэнтези
http://www.wikidata.org/entity/Q12740681,Crișan Făgerașu,1923-01-01T00:00:00Z,,,Румыния,научная фантастика
http://www.wikidata.org/entity/Q17280045,,1920-07-03T00:00:00Z,1984-12-28T00:00:00Z,,Италия,научная фантастика
http://www.wikidata.org/entity/Q106860,Gert Amsterdam,1925-06-03T00:00:00Z,2015-07-13T00:00:00Z,Ingrid Zwerenz,Германия,научная фантастика
http://www.wikidata.org/entity/Q27225791,,1922-02-01T00:00:00Z,1992-10-22T00:00:00Z,,Румыния,научная фантастика
http://www.wikidata.org/entity/Q602702,Jimmy Guieu,1926-03-19T00:00:00Z,2000-01-02T00:00:00Z,,Франция,научная фантастика
http://www.wikidata.org/entity/Q18921140,,1935-06-11T00:00:00Z,,,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q7382894,,1942-11-15T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q5112078,,1941-08-19T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q918443,,1955-05-28T00:00:00Z,,Mary Turzillo,США,научная фантастика
http://www.wikidata.org/entity/Q7149951,,1950-01-01T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q60851,,1914-02-04T00:00:00Z,1980-02-21T00:00:00Z,Gisela Andersch,Швейцария,научная фантастика
http://www.wikidata.org/entity/Q325428,,1893-07-07T00:00:00Z,1981-12-29T00:00:00Z,Bela Krleža,Королевство Югославия,фэнтези
http://www.wikidata.org/entity/Q19260594,,1949-01-01T00:00:00Z,,,Франция,фэнтези
http://www.wikidata.org/entity/Q1091930,,1921-01-01T00:00:00Z,1975-01-01T00:00:00Z,,Германия,научная фантастика
http://www.wikidata.org/entity/Q17280045,,1920-07-03T00:00:00Z,1984-12-28T00:00:00Z,,Королевство Италия,научная фантастика
http://www.wikidata.org/entity/Q84357677,,1946-01-01T00:00:00Z,,,,научная фантастика
http://www.wikidata.org/entity/Q106870,,1944-08-29T00:00:00Z,,,Германия,научная фантастика
http://www.wikidata.org/entity/Q6490249,,1919-12-21T00:00:00Z,2018-12-25T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q262274,,1933-03-17T00:00:00Z,,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q18541761,,1932-08-11T00:00:00Z,,,Румыния,научная фантастика
http://www.wikidata.org/entity/Q1189595,,1897-01-08T00:00:00Z,1977-11-10T00:00:00Z,,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q55164133,,1941-06-06T00:00:00Z,2018-04-09T00:00:00Z,,,научная фантастика
http://www.wikidata.org/entity/Q61453,,1848-04-20T00:00:00Z,1910-10-17T00:00:00Z,,Королевство Пруссия,научная фантастика
http://www.wikidata.org/entity/Q2456963,,1953-04-03T00:00:00Z,,,Италия,научная фантастика
http://www.wikidata.org/entity/Q55229899,,,,,,научная фантастика
http://www.wikidata.org/entity/Q5047212,,1953-09-22T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q4084087,,1926-11-27T00:00:00Z,2003-03-18T00:00:00Z,,Украина,фэнтези
http://www.wikidata.org/entity/Q275172,,1942-09-15T00:00:00Z,2025-08-31T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q782991,,1923-04-23T00:00:00Z,1993-05-08T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q229369,,1949-11-02T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q455510,,1950-11-18T00:00:00Z,,,США,фэнтези
http://www.wikidata.org/entity/Q34981,Paul French,1920-01-02T00:00:00Z,1992-04-06T00:00:00Z,Джанет Азимова,РСФСР,фэнтези
http://www.wikidata.org/entity/Q112967,,1932-05-09T00:00:00Z,1981-07-14T00:00:00Z,,Австрия,научная фантастика
http://www.wikidata.org/entity/Q456245,,1912-01-19T00:00:00Z,1980-12-06T00:00:00Z,,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q42511,H. G. Wells,1866-09-21T00:00:00Z,1946-08-13T00:00:00Z,Catherine Wells,Великобритания,фэнтези
http://www.wikidata.org/entity/Q42511,Reginald Bliss,1866-09-21T00:00:00Z,1946-08-13T00:00:00Z,Catherine Wells,Великобритания,фэнтези
http://www.wikidata.org/entity/Q42511,Septimus Browne,1866-09-21T00:00:00Z,1946-08-13T00:00:00Z,Catherine Wells,Великобритания,фэнтези
http://www.wikidata.org/entity/Q42511,Sosthenes Smith,1866-09-21T00:00:00Z,1946-08-13T00:00:00Z,Catherine Wells,Великобритания,фэнтези
http://www.wikidata.org/entity/Q4084087,,1926-11-27T00:00:00Z,2003-03-18T00:00:00Z,,СССР,фэнтези
http://www.wikidata.org/entity/Q19260594,,1949-01-01T00:00:00Z,,,Франция,научная фантастика
http://www.wikidata.org/entity/Q121093,,1938-01-28T00:00:00Z,1984-03-24T00:00:00Z,,Германия,научная фантастика
http://www.wikidata.org/entity/Q73002686,,,,,,научная фантастика
http://www.wikidata.org/entity/Q73005413,,,,,,научная фантастика
http://www.wikidata.org/entity/Q64825291,,1943-07-08T00:00:00Z,,,,научная фантастика
http://www.wikidata.org/entity/Q3320823,,1927-09-06T00:00:00Z,1976-06-29T00:00:00Z,,Канада,научная фантастика
http://www.wikidata.org/entity/Q3087471,,1947-08-05T00:00:00Z,,,Канада,научная фантастика
http://www.wikidata.org/entity/Q768776,,1946-02-26T00:00:00Z,2020-12-07T00:00:00Z,Alex Eisenstein,США,научная фантастика
http://www.wikidata.org/entity/Q266947,,1953-09-10T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q16490257,,1922-05-09T00:00:00Z,2014-01-01T00:00:00Z,,Бразилия,научная фантастика
http://www.wikidata.org/entity/Q6112002,,1945-02-15T00:00:00Z,,Janeen Webb,США,научная фантастика
http://www.wikidata.org/entity/Q713747,,1957-12-09T00:00:00Z,,Hélène Devynck,Франция,фэнтези
http://www.wikidata.org/entity/Q705074,,1927-12-16T00:00:00Z,2015-12-16T00:00:00Z,Mary Rose Barnard,Замбия,фэнтези
http://www.wikidata.org/entity/Q3892030,,1933-07-17T00:00:00Z,2004-03-12T00:00:00Z,Генрих Саулович Альтшуллер,Россия,научная фантастика
http://www.wikidata.org/entity/Q16185512,,1953-06-23T00:00:00Z,,,Индия,научная фантастика
http://www.wikidata.org/entity/Q3123759,,1920-02-25T00:00:00Z,2005-02-21T00:00:00Z,,Канада,научная фантастика
http://www.wikidata.org/entity/Q3436347,,1930-01-06T00:00:00Z,1980-08-01T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q11667241,,1904-07-01T00:00:00Z,1975-02-07T00:00:00Z,,Японская империя,научная фантастика
http://www.wikidata.org/entity/Q539418,,1955-01-30T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q639538,,1938-11-22T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q3132477,,1933-01-06T00:00:00Z,2006-11-17T00:00:00Z,,Канада,научная фантастика
http://www.wikidata.org/entity/Q29979434,N. C. Henneberg,1899-11-02T00:00:00Z,1959-03-20T00:00:00Z,Натали Хеннеберг,Франция,научная фантастика
http://www.wikidata.org/entity/Q3892030,,1933-07-17T00:00:00Z,2004-03-12T00:00:00Z,Генрих Саулович Альтшуллер,СССР,научная фантастика
http://www.wikidata.org/entity/Q3430446,A. E. Van Hocked,1935-02-21T00:00:00Z,2020-10-22T00:00:00Z,Pat Lupoff,США,фэнтези
http://www.wikidata.org/entity/Q2366790,N. C. Henneberg,1910-10-23T00:00:00Z,1977-06-24T00:00:00Z,Charles Henneberg,Франция,научная фантастика
http://www.wikidata.org/entity/Q725475,J.-H. Rosny aîné,1856-02-17T00:00:00Z,1940-02-15T00:00:00Z,,Бельгия,научная фантастика
http://www.wikidata.org/entity/Q725475,aîné Rosny,1856-02-17T00:00:00Z,1940-02-15T00:00:00Z,,Бельгия,научная фантастика
http://www.wikidata.org/entity/Q4404279,,1938-03-22T00:00:00Z,2016-08-31T00:00:00Z,,Украина,научная фантастика
http://www.wikidata.org/entity/Q29979434,N. C. Henneberg,1899-11-02T00:00:00Z,1959-03-20T00:00:00Z,Натали Хеннеберг,Германия,научная фантастика
http://www.wikidata.org/entity/Q3014671,,1955-11-07T00:00:00Z,,,Канада,научная фантастика
http://www.wikidata.org/entity/Q114903161,,1948-10-15T00:00:00Z,2002-10-31T00:00:00Z,,Индия,научная фантастика
http://www.wikidata.org/entity/Q215856,,1915-01-07T00:00:00Z,2008-03-26T00:00:00Z,,Германия,научная фантастика
http://www.wikidata.org/entity/Q3107831,,1920-02-26T00:00:00Z,2015-11-15T00:00:00Z,,Греция,фэнтези
http://www.wikidata.org/entity/Q7031405,,1941-01-08T00:00:00Z,2011-05-07T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q3436347,,1930-01-06T00:00:00Z,1980-08-06T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q274623,,1928-07-28T00:00:00Z,2022-02-05T00:00:00Z,,Аргентина,научная фантастика
http://www.wikidata.org/entity/Q2275423,,1918-12-15T00:00:00Z,1990-09-06T00:00:00Z,,СССР,научная фантастика
http://www.wikidata.org/entity/Q28691768,,1942-01-01T00:00:00Z,,,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q201580,,1909-12-21T00:00:00Z,1992-08-04T00:00:00Z,,Японская империя,научная фантастика
http://www.wikidata.org/entity/Q4404279,,1938-03-22T00:00:00Z,2016-08-31T00:00:00Z,,СССР,научная фантастика
http://www.wikidata.org/entity/Q3290528,Idris Seabright,1911-02-17T00:00:00Z,1995-11-22T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q3290528,Wilton Hazzard,1911-02-17T00:00:00Z,1995-11-22T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q1130219,,1914-12-27T00:00:00Z,1978-11-02T00:00:00Z,,Италия,научная фантастика
http://www.wikidata.org/entity/Q3058987,,1948-06-27T00:00:00Z,,,Канада,фэнтези
http://www.wikidata.org/entity/Q29979758,N. C. Henneberg,,,,,научная фантастика
http://www.wikidata.org/entity/Q3022621,,1954-01-01T00:00:00Z,,,Канада,научная фантастика
http://www.wikidata.org/entity/Q844501,,1915-01-12T00:00:00Z,2002-01-05T00:00:00Z,"Григорьева, Екатерина Павловна",Россия,научная фантастика
http://www.wikidata.org/entity/Q5905159,,1939-07-19T00:00:00Z,,,Австралия,научная фантастика
http://www.wikidata.org/entity/Q1263957,,1906-09-02T00:00:00Z,2002-09-13T00:00:00Z,,Российская империя,научная фантастика
http://www.wikidata.org/entity/Q3158187,,1954-07-14T00:00:00Z,,,Франция,научная фантастика
http://www.wikidata.org/entity/Q120728220,,1907-05-09T00:00:00Z,1971-01-01T00:00:00Z,,Франция,научная фантастика
http://www.wikidata.org/entity/Q111215593,,1906-01-01T00:00:00Z,1972-01-01T00:00:00Z,,,научная фантастика
http://www.wikidata.org/entity/Q288198,Barbara Hamilton,1951-08-28T00:00:00Z,,,США,фэнтези
http://www.wikidata.org/entity/Q54945,Olof Johannesson,1908-05-30T00:00:00Z,1995-04-02T00:00:00Z,Kerstin Alfvén,Швеция,научная фантастика
http://www.wikidata.org/entity/Q3083899,,1941-12-04T00:00:00Z,2025-05-25T00:00:00Z,,Канада,научная фантастика
http://www.wikidata.org/entity/Q940958,,1951-05-09T00:00:00Z,,,Канада,фэнтези
http://www.wikidata.org/entity/Q104767550,S. N. Dyer,1952-01-01T00:00:00Z,,,,научная фантастика
http://www.wikidata.org/entity/Q1443787,,1925-01-22T00:00:00Z,2019-09-01T00:00:00Z,Charles Dye,США,научная фантастика
http://www.wikidata.org/entity/Q725475,J.-H. Rosny aîné,1856-02-17T00:00:00Z,1940-02-15T00:00:00Z,,Франция,научная фантастика
http://www.wikidata.org/entity/Q725475,aîné Rosny,1856-02-17T00:00:00Z,1940-02-15T00:00:00Z,,Франция,научная фантастика
http://www.wikidata.org/entity/Q2823959,,1922-10-04T00:00:00Z,1998-07-28T00:00:00Z,,Польша,научная фантастика
http://www.wikidata.org/entity/Q844501,,1915-01-12T00:00:00Z,2002-01-05T00:00:00Z,"Григорьева, Екатерина Павловна",СССР,научная фантастика
http://www.wikidata.org/entity/Q64629259,,1905-10-19T00:00:00Z,1996-08-22T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q705074,,1927-12-16T00:00:00Z,2015-12-16T00:00:00Z,Mary Rose Barnard,Зимбабве,фэнтези
http://www.wikidata.org/entity/Q545905,,1935-01-01T00:00:00Z,,,Турция,научная фантастика
http://www.wikidata.org/entity/Q106391,,1920-11-17T00:00:00Z,2015-09-24T00:00:00Z,Kurt Preis,Германия,научная фантастика
http://www.wikidata.org/entity/Q1130219,,1914-12-27T00:00:00Z,1978-11-02T00:00:00Z,,Королевство Италия,научная фантастика
http://www.wikidata.org/entity/Q120728154,,,,,,научная фантастика
http://www.wikidata.org/entity/Q120728204,,,,,,научная фантастика
http://www.wikidata.org/entity/Q7497588,,1947-12-24T00:00:00Z,,,Япония,научная фантастика
http://www.wikidata.org/entity/Q15985087,,1923-10-26T00:00:00Z,2012-11-05T00:00:00Z,,Канада,научная фантастика
http://www.wikidata.org/entity/Q1263957,,1906-09-02T00:00:00Z,2002-09-13T00:00:00Z,,Россия,научная фантастика
http://www.wikidata.org/entity/Q560434,,1942-06-25T00:00:00Z,,,Канада,научная фантастика
http://www.wikidata.org/entity/Q301372,,1928-09-20T00:00:00Z,1999-02-13T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q2959842,,1958-01-03T00:00:00Z,,,Канада,научная фантастика
http://www.wikidata.org/entity/Q15485269,,1939-01-01T00:00:00Z,,,Австралия,научная фантастика
http://www.wikidata.org/entity/Q3158238,,1941-11-28T00:00:00Z,,,Канада,научная фантастика
http://www.wikidata.org/entity/Q3430614,,1953-08-16T00:00:00Z,,,Франция,научная фантастика
http://www.wikidata.org/entity/Q3384020,,1937-06-15T00:00:00Z,,,Канада,научная фантастика
http://www.wikidata.org/entity/Q1263957,,1906-09-02T00:00:00Z,2002-09-13T00:00:00Z,,СССР,научная фантастика
http://www.wikidata.org/entity/Q7668220,,1947-07-15T00:00:00Z,,,США,фэнтези
http://www.wikidata.org/entity/Q3292716,,1947-02-18T00:00:00Z,,,Канада,научная фантастика
http://www.wikidata.org/entity/Q705074,,1927-12-16T00:00:00Z,2015-12-16T00:00:00Z,Robin McKinley,Замбия,фэнтези
http://www.wikidata.org/entity/Q5949687,Mark Savage,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Curtis Garland,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Donald Curtis,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,John Garland,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Javier de Juan,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Addison Starr,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Adisson Star,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Dan Kirby,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Elliot Turner,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Frank Logan,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Glenn Forrester,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Jason Monroe,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Johnny Garland,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Juan Viñas,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Kent Davis,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Lester Madox,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Martha Cendy,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5949687,Walt Sheridan,1929-10-28T00:00:00Z,2013-02-05T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Alex Simmons,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Alan Comet,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Bill Laramie,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Charlotte Duval,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Dan Nichols,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,E. L. Retamosa,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Erik Von Waldeyen,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Frank Krieg,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,H. S. Thels,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Hans Klüberg,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Harry Cowerland,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Isaias Bronstein,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Karl Von Vereiter,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Klaus Von Mekemblerg,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Law Space,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Lewis Altable,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Lionel Sheridan,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Ludwing Kranz,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Ludwyn Wassermann,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Max Altable,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Oskar Soren,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Pat MacGregor,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Paul Lanvier,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,Richard S. Moore,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q5833854,W. Sampas,1918-08-08T00:00:00Z,1996-03-11T00:00:00Z,,Испания,научная фантастика
http://www.wikidata.org/entity/Q78174,,1922-08-07T00:00:00Z,1995-07-26T00:00:00Z,,Германия,научная фантастика
http://www.wikidata.org/entity/Q2848588,,1922-08-07T00:00:00Z,2016-11-10T00:00:00Z,,Франция,научная фантастика
http://www.wikidata.org/entity/Q2394387,,1939-02-11T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q1088596,,1918-09-21T00:00:00Z,2001-12-03T00:00:00Z,,Мексика,научная фантастика
http://www.wikidata.org/entity/Q5668857,,1928-09-10T00:00:00Z,,,Эквадор,научная фантастика
http://www.wikidata.org/entity/Q103707994,Will Worthington,,,,,научная фантастика
http://www.wikidata.org/entity/Q8865632,,1865-11-10T00:00:00Z,1954-12-31T00:00:00Z,,,научная фантастика
http://www.wikidata.org/entity/Q94280,Jay Street,1927-06-12T00:00:00Z,2002-04-02T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q844501,,1914-12-30T00:00:00Z,2002-01-05T00:00:00Z,"Григорьева, Екатерина Павловна",Россия,научная фантастика
http://www.wikidata.org/entity/Q11667241,,1904-07-01T00:00:00Z,1975-02-07T00:00:00Z,,Япония,научная фантастика
http://www.wikidata.org/entity/Q3087471,,1947-08-05T00:00:00Z,,,Франция,научная фантастика
http://www.wikidata.org/entity/Q5297974,,1928-10-11T00:00:00Z,2021-09-15T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q295009,Marielle Lefevre,1920-03-12T00:00:00Z,2005-08-03T00:00:00Z,Jacques Aubenque,Франция,научная фантастика
http://www.wikidata.org/entity/Q3168938,,1948-07-16T00:00:00Z,,,Канада,научная фантастика
http://www.wikidata.org/entity/Q11618645,,1933-04-12T00:00:00Z,,,Япония,научная фантастика
http://www.wikidata.org/entity/Q6834335,,1946-07-03T00:00:00Z,2014-02-16T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q321790,,1915-01-29T00:00:00Z,2002-05-11T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q844501,,1914-12-30T00:00:00Z,2002-01-05T00:00:00Z,"Григорьева, Екатерина Павловна",СССР,научная фантастика
http://www.wikidata.org/entity/Q539418,,1955-01-30T00:00:00Z,,,США,фэнтези
